angle	SFsq	LP	TF	A	P	Pstar	S
101.9	4.582442660269754	1.3719056002265868	0.7754577519534235	1.0	4.875053769442102	0.9069893125247002	12.0
101.92	4.581126841969825	1.3719979032984937	0.7754019142861074	1.0	4.873630877417855	0.9072542026463618	12.0
101.94	4.579811836629962	1.3720907247027048	0.7753460847533558	1.0	4.872210707974201	0.9075187401982365	12.0
101.96000000000001	4.578497643700652	1.3721840643468466	0.7752902633607921	1.0	4.870793258246761	0.9077829249623508	12.0
101.98	4.577184262632819	1.3722779221389199	0.7752344501140381	1.0	4.869378525375914	0.908046756721394	12.0
102.0	4.575871692877825	1.3723722979873	0.7751786450187129	1.0	4.8679665065067805	0.9083102352587199	12.0
102.02	4.57455993388748	1.3724671918007367	0.7751228480804339	1.0	4.866557198789241	0.9085733603583424	12.0
102.04	4.5732489851140175	1.3725626034883538	0.7750670593048156	1.0	4.8651505993778885	0.9088361318049429	12.0
102.06	4.5719388460101085	1.372658532959651	0.7750112786974707	1.0	4.8637467054320505	0.9090985493838651	12.0
102.08	4.5706295160288715	1.3727549801245003	0.7749555062640094	1.0	4.862345514115779	0.9093606128811159	12.0
102.10000000000001	4.569320994623842	1.3728519448931495	0.7748997420100399	1.0	4.860947022597828	0.9096223220833679	12.0
102.12	4.568013281249021	1.3729494271762197	0.774843985941168	1.0	4.859551228051689	0.909883676777952	12.0
102.14	4.566706375358806	1.3730474268847068	0.7747882380629973	1.0	4.858158127655513	0.910144676752871	12.0
102.16	4.565400276408064	1.3731459439299802	0.7747324983811291	1.0	4.856767718592182	0.9104053217967845	12.0
102.18	4.564094983852073	1.3732449782237843	0.7746767669011625	1.0	4.855379998049244	0.9106656116990197	12.0
102.2	4.562790497146559	1.3733445296782356	0.7746210436286942	1.0	4.853994963218937	0.9109255462495669	12.0
102.22	4.561486815747676	1.3734445982058257	0.7745653285693191	1.0	4.852612611298174	0.9111851252390797	12.0
102.24000000000001	4.5601839391120125	1.3735451837194206	0.7745096217286294	1.0	4.851232939488537	0.9114443484588755	12.0
102.26	4.558881866696585	1.3736462861322583	0.774453923112215	1.0	4.849855944996261	0.9117032157009383	12.0
102.28	4.557580597958859	1.3737479053579524	0.7743982327256641	1.0	4.848481625032259	0.9119617267579105	12.0
102.3	4.556280132356712	1.3738500413104886	0.7743425505745622	1.0	4.84710997681207	0.912219881423104	12.0
102.32000000000001	4.554980469348467	1.373952693904227	0.7742868766644925	1.0	4.845740997555885	0.9124776794904921	12.0
102.34	4.5536816083928775	1.3740558630539008	0.7742312110010364	1.0	4.844374684488539	0.9127351207547111	12.0
102.36	4.5523835489491145	1.3741595486746172	0.7741755535897725	1.0	4.843011034839475	0.912992205011065	12.0
102.38	4.551086290476803	1.374263750681856	0.7741199044362778	1.0	4.841650045842788	0.9132489320555173	12.0
102.4	4.549789832435983	1.3743684689914708	0.7740642635461262	1.0	4.84029171473717	0.9135053016846981	12.0
102.42	4.548494174287126	1.3744737035196886	0.77400863092489	1.0	4.838936038765928	0.9137613136959014	12.0
102.44	4.5471993154911425	1.3745794541831098	0.7739530065781395	1.0	4.837583015176985	0.9140169678870826	12.0
102.46000000000001	4.545905255509358	1.3746857208987073	0.7738973905114417	1.0	4.836232641222842	0.9142722640568655	12.0
102.48	4.544611993803545	1.3747925035838267	0.7738417827303625	1.0	4.834884914160609	0.9145272020045334	12.0
102.5	4.543319529835895	1.3748998021561896	0.7737861832404649	1.0	4.833539831251984	0.9147817815300341	12.0
102.52	4.542027863069027	1.3750076165338856	0.7737305920473098	1.0	4.832197389763221	0.9150360024339829	12.0
102.54	4.5407369929659875	1.375115946635382	0.7736750091564557	1.0	4.830857586965164	0.9152898645176561	12.0
102.56	4.53944691899026	1.375224792379517	0.7736194345734593	1.0	4.829520420133231	0.9155433675829925	12.0
102.58	4.53815764060575	1.3753341536855008	0.7735638683038747	1.0	4.828185886547384	0.915796511432597	12.0
102.60000000000001	4.5368691572767865	1.3754440304729179	0.7735083103532537	1.0	4.826853983492145	0.9160492958697382	12.0
102.62	4.535581468468133	1.3755544226617251	0.7734527607271461	1.0	4.825524708256588	0.9163017206983467	12.0
102.64	4.534294573644974	1.3756653301722517	0.7733972194310993	1.0	4.824198058134322	0.9165537857230184	12.0
102.66	4.533008472272925	1.3757767529251999	0.7733416864706584	1.0	4.822874030423498	0.9168054907490115	12.0
102.68	4.531723163818018	1.375888690841644	0.7732861618513664	1.0	4.8215526224267835	0.9170568355822503	12.0
102.7	4.530438647746729	1.3760011438430317	0.7732306455787643	1.0	4.820233831451396	0.9173078200293169	12.0
102.72	4.529154923525943	1.376114111851183	0.7731751376583903	1.0	4.81891765480904	0.9175584438974633	12.0
102.74000000000001	4.527871990622973	1.3762275947882892	0.7731196380957803	1.0	4.81760408981594	0.9178087069946024	12.0
102.76	4.526589848505561	1.376341592576916	0.773064146896469	1.0	4.816293133792835	0.918058609129309	12.0
102.78	4.525308496641869	1.3764561051400002	0.7730086640659874	1.0	4.814984784064949	0.9183081501108235	12.0
102.8	4.524027934500487	1.376571132400851	0.7729531896098655	1.0	4.8136790379620065	0.918557329749048	12.0
102.82000000000001	4.522748161550427	1.3766866742831503	0.7728977235336303	1.0	4.812375892818215	0.9188061478545481	12.0
102.84	4.5214691772611255	1.3768027307109514	0.7728422658428067	1.0	4.811075345972261	0.9190546042385529	12.0
102.86	4.5201909811024406	1.3769193016086818	0.7727868165429177	1.0	4.809777394767311	0.9193026987129533	12.0
102.88	4.518913572544651	1.3770363869011388	0.7727313756394836	1.0	4.808482036550985	0.9195504310903054	12.0
102.9	4.51763695105846	1.3771539865134934	0.7726759431380227	1.0	4.807189268675378	0.9197978011838261	12.0
102.92	4.516361116114995	1.3772721003712878	0.772620519044051	1.0	4.805899088497035	0.9200448088073961	12.0
102.94	4.515086067185799	1.3773907284004374	0.7725651033630824	1.0	4.80461149337695	0.9202914537755582	12.0
102.96000000000001	4.513811803742847	1.3775098705272286	0.7725096961006283	1.0	4.8033264806805684	0.9205377359035173	12.0
102.98	4.512538325258523	1.3776295266783196	0.7724542972621979	1.0	4.802044047777756	0.920783655007143	12.0
103.0	4.511265631205638	1.3777496967807412	0.7723989068532985	1.0	4.800764192042822	0.9210292109029659	12.0
103.02	4.509993721057423	1.377870380761896	0.7723435248794347	1.0	4.799486910854502	0.9212744034081778	12.0
103.04	4.508722594287531	1.3779915785495584	0.7722881513461091	1.0	4.7982122015959465	0.9215192323406343	12.0
103.06	4.507452250370026	1.3781132900718747	0.7722327862588219	1.0	4.796940061654714	0.9217636975188538	12.0
103.08	4.506182688779403	1.378235515257363	0.7721774296230712	1.0	4.795670488422786	0.9220077987620138	12.0
103.10000000000001	4.5049139089905665	1.3783582540349129	0.7721220814443529	1.0	4.794403479296525	0.9222515358899576	12.0
103.12	4.503645910478843	1.378481506333786	0.7720667417281605	1.0	4.793139031676701	0.9224949087231877	12.0
103.14	4.502378692719986	1.3786052720836155	0.7720114104799854	1.0	4.791877142968479	0.9227379170828678	12.0
103.16	4.50111225519015	1.3787295512144064	0.7719560877053167	1.0	4.7906178105813915	0.9229805607908255	12.0
103.18	4.499846597365921	1.378854343656536	0.7719007734096411	1.0	4.789361031929363	0.9232228396695479	12.0
103.2	4.498581718724291	1.3789796493407511	0.7718454675984432	1.0	4.78810680443067	0.9234647535421863	12.0
103.22	4.497317618742684	1.3791054681981723	0.7717901702772055	1.0	4.786855125507979	0.9237063022325489	12.0
103.24000000000001	4.496054296898932	1.3792318001602906	0.7717348814514081	1.0	4.785605992588305	0.9239474855651076	12.0
103.26	4.494791752671277	1.3793586451589692	0.7716796011265288	1.0	4.784359403103009	0.9241883033649966	12.0
103.28	4.493529985538388	1.3794860031264424	0.7716243293080431	1.0	4.783115354487813	0.9244287554580078	12.0
103.3	4.492268994979346	1.3796138739953157	0.7715690660014246	1.0	4.781873844182772	0.9246688416705965	12.0
103.32000000000001	4.491008780473643	1.3797422576985667	0.7715138112121444	1.0	4.780634869632279	0.924908561829877	12.0
103.34	4.489749341501194	1.3798711541695445	0.7714585649456712	1.0	4.779398428285064	0.9251479157636243	12.0
103.36	4.488490677542325	1.3800005633419676	0.771403327207472	1.0	4.778164517594171	0.9253869033002745	12.0
103.38	4.4872327880777725	1.3801304851499294	0.7713480980030107	1.0	4.77693313501697	0.9256255242689233	12.0
103.4	4.4859756725886895	1.3802609195278919	0.77129287733775	1.0	4.775704278015138	0.9258637784993266	12.0
103.42	4.484719330556647	1.3803918664106891	0.7712376652171494	1.0	4.774477944054664	0.9261016658219002	12.0
103.44	4.483463761463629	1.380523325733527	0.7711824616466669	1.0	4.773254130605843	0.9263391860677179	12.0
103.46000000000001	4.482208964792024	1.3806552974319815	0.7711272666317577	1.0	4.772032835143251	0.9265763390685168	12.0
103.48	4.480954940024645	1.3807877814420007	0.7710720801778752	1.0	4.770814055145766	0.9268131246566896	12.0
103.5	4.479701686644707	1.3809207776999046	0.7710169022904702	1.0	4.7695977880965446	0.9270495426652908	12.0
103.52	4.478449204135844	1.3810542861423833	0.7709617329749916	1.0	4.768384031483025	0.9272855929280324	12.0
